tile_id,cloud_cover,spatial_cover,http_links,s3_links
T16SCH,37,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCH.2022100T163839.v2.0/HLS.S30.T16SCH.2022100T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCH.2022100T163839.v2.0/HLS.S30.T16SCH.2022100T163839.v2.0.Fmask.tif'}
T16SCH,49,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCH.2022130T163839.v2.0/HLS.S30.T16SCH.2022130T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCH.2022130T163839.v2.0/HLS.S30.T16SCH.2022130T163839.v2.0.Fmask.tif'}
T16SCH,42,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCH.2022140T163839.v2.0/HLS.S30.T16SCH.2022140T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCH.2022140T163839.v2.0/HLS.S30.T16SCH.2022140T163839.v2.0.Fmask.tif'}
T16SCH,34,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCH.2022150T163839.v2.0/HLS.S30.T16SCH.2022150T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCH.2022150T163839.v2.0/HLS.S30.T16SCH.2022150T163839.v2.0.Fmask.tif'}
T16SCH,52,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCH.2022155T163851.v2.0/HLS.S30.T16SCH.2022155T163851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCH.2022155T163851.v2.0/HLS.S30.T16SCH.2022155T163851.v2.0.Fmask.tif'}
T16SCH,38,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCH.2022185T163851.v2.0/HLS.S30.T16SCH.2022185T163851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCH.2022185T163851.v2.0/HLS.S30.T16SCH.2022185T163851.v2.0.Fmask.tif'}
T15SYD,62,97,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SYD.2022108T164851.v2.0/HLS.S30.T15SYD.2022108T164851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15SYD.2022108T164851.v2.0/HLS.S30.T15SYD.2022108T164851.v2.0.Fmask.tif'}
T15SYD,80,97,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SYD.2022113T164839.v2.0/HLS.S30.T15SYD.2022113T164839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15SYD.2022113T164839.v2.0/HLS.S30.T15SYD.2022113T164839.v2.0.Fmask.tif'}
T15SYD,43,97,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SYD.2022133T164839.v2.0/HLS.S30.T15SYD.2022133T164839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15SYD.2022133T164839.v2.0/HLS.S30.T15SYD.2022133T164839.v2.0.Fmask.tif'}
T15SYD,33,97,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SYD.2022148T164851.v2.0/HLS.S30.T15SYD.2022148T164851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15SYD.2022148T164851.v2.0/HLS.S30.T15SYD.2022148T164851.v2.0.Fmask.tif'}
T15SYD,63,96,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SYD.2022173T164849.v2.0/HLS.S30.T15SYD.2022173T164849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15SYD.2022173T164849.v2.0/HLS.S30.T15SYD.2022173T164849.v2.0.Fmask.tif'}
T15SYD,36,97,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SYD.2022213T164849.v2.0/HLS.S30.T15SYD.2022213T164849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15SYD.2022213T164849.v2.0/HLS.S30.T15SYD.2022213T164849.v2.0.Fmask.tif'}
T17TQH,70,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TQH.2022083T155921.v2.0/HLS.S30.T17TQH.2022083T155921.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17TQH.2022083T155921.v2.0/HLS.S30.T17TQH.2022083T155921.v2.0.Fmask.tif'}
T17TQH,61,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TQH.2022138T155819.v2.0/HLS.S30.T17TQH.2022138T155819.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17TQH.2022138T155819.v2.0/HLS.S30.T17TQH.2022138T155819.v2.0.Fmask.tif'}
T17TQH,42,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TQH.2022143T155831.v2.0/HLS.S30.T17TQH.2022143T155831.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17TQH.2022143T155831.v2.0/HLS.S30.T17TQH.2022143T155831.v2.0.Fmask.tif'}
T17TQH,67,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TQH.2022168T155829.v2.0/HLS.S30.T17TQH.2022168T155829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17TQH.2022168T155829.v2.0/HLS.S30.T17TQH.2022168T155829.v2.0.Fmask.tif'}
T17TQH,37,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TQH.2022178T155829.v2.0/HLS.S30.T17TQH.2022178T155829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17TQH.2022178T155829.v2.0/HLS.S30.T17TQH.2022178T155829.v2.0.Fmask.tif'}
T17TQH,49,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TQH.2022188T155829.v2.0/HLS.S30.T17TQH.2022188T155829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17TQH.2022188T155829.v2.0/HLS.S30.T17TQH.2022188T155829.v2.0.Fmask.tif'}
T16TCR,44,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TCR.2022078T165021.v2.0/HLS.S30.T16TCR.2022078T165021.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TCR.2022078T165021.v2.0/HLS.S30.T16TCR.2022078T165021.v2.0.Fmask.tif'}
T16TCR,47,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TCR.2022143T164839.v2.0/HLS.S30.T16TCR.2022143T164839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TCR.2022143T164839.v2.0/HLS.S30.T16TCR.2022143T164839.v2.0.Fmask.tif'}
T16TCR,52,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TCR.2022153T164859.v2.0/HLS.S30.T16TCR.2022153T164859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TCR.2022153T164859.v2.0/HLS.S30.T16TCR.2022153T164859.v2.0.Fmask.tif'}
T16TCR,79,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TCR.2022158T164851.v2.0/HLS.S30.T16TCR.2022158T164851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TCR.2022158T164851.v2.0/HLS.S30.T16TCR.2022158T164851.v2.0.Fmask.tif'}
T16TCR,33,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TCR.2022168T164851.v2.0/HLS.S30.T16TCR.2022168T164851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TCR.2022168T164851.v2.0/HLS.S30.T16TCR.2022168T164851.v2.0.Fmask.tif'}
T16TCR,67,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TCR.2022188T164911.v2.0/HLS.S30.T16TCR.2022188T164911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TCR.2022188T164911.v2.0/HLS.S30.T16TCR.2022188T164911.v2.0.Fmask.tif'}
T16TGP,54,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TGP.2022067T163029.v2.0/HLS.S30.T16TGP.2022067T163029.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TGP.2022067T163029.v2.0/HLS.S30.T16TGP.2022067T163029.v2.0.Fmask.tif'}
T16TGP,48,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TGP.2022087T162829.v2.0/HLS.S30.T16TGP.2022087T162829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TGP.2022087T162829.v2.0/HLS.S30.T16TGP.2022087T162829.v2.0.Fmask.tif'}
T16TGP,70,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TGP.2022107T162829.v2.0/HLS.S30.T16TGP.2022107T162829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TGP.2022107T162829.v2.0/HLS.S30.T16TGP.2022107T162829.v2.0.Fmask.tif'}
T16TGP,73,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TGP.2022137T162839.v2.0/HLS.S30.T16TGP.2022137T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TGP.2022137T162839.v2.0/HLS.S30.T16TGP.2022137T162839.v2.0.Fmask.tif'}
T16TGP,44,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TGP.2022162T162911.v2.0/HLS.S30.T16TGP.2022162T162911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TGP.2022162T162911.v2.0/HLS.S30.T16TGP.2022162T162911.v2.0.Fmask.tif'}
T16TGP,79,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TGP.2022197T162839.v2.0/HLS.S30.T16TGP.2022197T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TGP.2022197T162839.v2.0/HLS.S30.T16TGP.2022197T162839.v2.0.Fmask.tif'}
T15RTN,76,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RTN.2022076T165929.v2.0/HLS.S30.T15RTN.2022076T165929.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RTN.2022076T165929.v2.0/HLS.S30.T15RTN.2022076T165929.v2.0.Fmask.tif'}
T15RTN,67,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RTN.2022096T165839.v2.0/HLS.S30.T15RTN.2022096T165839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RTN.2022096T165839.v2.0/HLS.S30.T15RTN.2022096T165839.v2.0.Fmask.tif'}
T15RTN,69,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RTN.2022101T165851.v2.0/HLS.S30.T15RTN.2022101T165851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RTN.2022101T165851.v2.0/HLS.S30.T15RTN.2022101T165851.v2.0.Fmask.tif'}
T15RTN,69,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RTN.2022111T165851.v2.0/HLS.S30.T15RTN.2022111T165851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RTN.2022111T165851.v2.0/HLS.S30.T15RTN.2022111T165851.v2.0.Fmask.tif'}
T15RTN,78,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RTN.2022121T165851.v2.0/HLS.S30.T15RTN.2022121T165851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RTN.2022121T165851.v2.0/HLS.S30.T15RTN.2022121T165851.v2.0.Fmask.tif'}
T15RTN,59,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RTN.2022126T165839.v2.0/HLS.S30.T15RTN.2022126T165839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RTN.2022126T165839.v2.0/HLS.S30.T15RTN.2022126T165839.v2.0.Fmask.tif'}
T18TXQ,50,98,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TXQ.2022080T154941.v2.0/HLS.S30.T18TXQ.2022080T154941.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18TXQ.2022080T154941.v2.0/HLS.S30.T18TXQ.2022080T154941.v2.0.Fmask.tif'}
T18TXQ,62,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TXQ.2022095T154809.v2.0/HLS.S30.T18TXQ.2022095T154809.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18TXQ.2022095T154809.v2.0/HLS.S30.T18TXQ.2022095T154809.v2.0.Fmask.tif'}
T18TXQ,58,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TXQ.2022105T154809.v2.0/HLS.S30.T18TXQ.2022105T154809.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18TXQ.2022105T154809.v2.0/HLS.S30.T18TXQ.2022105T154809.v2.0.Fmask.tif'}
T18TXQ,41,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TXQ.2022120T154821.v2.0/HLS.S30.T18TXQ.2022120T154821.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18TXQ.2022120T154821.v2.0/HLS.S30.T18TXQ.2022120T154821.v2.0.Fmask.tif'}
T18TXQ,52,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TXQ.2022140T154821.v2.0/HLS.S30.T18TXQ.2022140T154821.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18TXQ.2022140T154821.v2.0/HLS.S30.T18TXQ.2022140T154821.v2.0.Fmask.tif'}
T18TXQ,46,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TXQ.2022150T154821.v2.0/HLS.S30.T18TXQ.2022150T154821.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18TXQ.2022150T154821.v2.0/HLS.S30.T18TXQ.2022150T154821.v2.0.Fmask.tif'}
T16TBM,77,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TBM.2022073T164939.v2.0/HLS.S30.T16TBM.2022073T164939.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TBM.2022073T164939.v2.0/HLS.S30.T16TBM.2022073T164939.v2.0.Fmask.tif'}
T16TBM,31,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TBM.2022093T164839.v2.0/HLS.S30.T16TBM.2022093T164839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TBM.2022093T164839.v2.0/HLS.S30.T16TBM.2022093T164839.v2.0.Fmask.tif'}
T16TBM,76,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TBM.2022113T164839.v2.0/HLS.S30.T16TBM.2022113T164839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TBM.2022113T164839.v2.0/HLS.S30.T16TBM.2022113T164839.v2.0.Fmask.tif'}
T16TBM,40,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TBM.2022183T164849.v2.0/HLS.S30.T16TBM.2022183T164849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TBM.2022183T164849.v2.0/HLS.S30.T16TBM.2022183T164849.v2.0.Fmask.tif'}
T16TBM,72,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TBM.2022203T164849.v2.0/HLS.S30.T16TBM.2022203T164849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TBM.2022203T164849.v2.0/HLS.S30.T16TBM.2022203T164849.v2.0.Fmask.tif'}
T16TBM,77,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TBM.2022208T164851.v2.0/HLS.S30.T16TBM.2022208T164851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TBM.2022208T164851.v2.0/HLS.S30.T16TBM.2022208T164851.v2.0.Fmask.tif'}
T13TFF,51,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13TFF.2022083T174001.v2.0/HLS.S30.T13TFF.2022083T174001.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13TFF.2022083T174001.v2.0/HLS.S30.T13TFF.2022083T174001.v2.0.Fmask.tif'}
T13TFF,38,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13TFF.2022128T173859.v2.0/HLS.S30.T13TFF.2022128T173859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13TFF.2022128T173859.v2.0/HLS.S30.T13TFF.2022128T173859.v2.0.Fmask.tif'}
T13TFF,35,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13TFF.2022153T173911.v2.0/HLS.S30.T13TFF.2022153T173911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13TFF.2022153T173911.v2.0/HLS.S30.T13TFF.2022153T173911.v2.0.Fmask.tif'}
T13TFF,69,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13TFF.2022158T173909.v2.0/HLS.S30.T13TFF.2022158T173909.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13TFF.2022158T173909.v2.0/HLS.S30.T13TFF.2022158T173909.v2.0.Fmask.tif'}
T13TFF,72,100,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13TFF.2022173T173921.v2.0/HLS.S30.T13TFF.2022173T173921.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13TFF.2022173T173921.v2.0/HLS.S30.T13TFF.2022173T173921.v2.0.Fmask.tif'}
T13TFF,31,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13TFF.2022213T173911.v2.0/HLS.S30.T13TFF.2022213T173911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13TFF.2022213T173911.v2.0/HLS.S30.T13TFF.2022213T173911.v2.0.Fmask.tif'}
T16TFM,45,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TFM.2022062T163201.v2.0/HLS.S30.T16TFM.2022062T163201.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TFM.2022062T163201.v2.0/HLS.S30.T16TFM.2022062T163201.v2.0.Fmask.tif'}
T16TFM,48,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TFM.2022072T163051.v2.0/HLS.S30.T16TFM.2022072T163051.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TFM.2022072T163051.v2.0/HLS.S30.T16TFM.2022072T163051.v2.0.Fmask.tif'}
T16TFM,51,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TFM.2022087T162829.v2.0/HLS.S30.T16TFM.2022087T162829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TFM.2022087T162829.v2.0/HLS.S30.T16TFM.2022087T162829.v2.0.Fmask.tif'}
T16TFM,42,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TFM.2022117T162829.v2.0/HLS.S30.T16TFM.2022117T162829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TFM.2022117T162829.v2.0/HLS.S30.T16TFM.2022117T162829.v2.0.Fmask.tif'}
T16TFM,80,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TFM.2022147T162839.v2.0/HLS.S30.T16TFM.2022147T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TFM.2022147T162839.v2.0/HLS.S30.T16TFM.2022147T162839.v2.0.Fmask.tif'}
T16TFM,32,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TFM.2022207T162839.v2.0/HLS.S30.T16TFM.2022207T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TFM.2022207T162839.v2.0/HLS.S30.T16TFM.2022207T162839.v2.0.Fmask.tif'}
T14TPQ,72,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TPQ.2022072T172009.v2.0/HLS.S30.T14TPQ.2022072T172009.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TPQ.2022072T172009.v2.0/HLS.S30.T14TPQ.2022072T172009.v2.0.Fmask.tif'}
T14TPQ,59,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TPQ.2022077T172041.v2.0/HLS.S30.T14TPQ.2022077T172041.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TPQ.2022077T172041.v2.0/HLS.S30.T14TPQ.2022077T172041.v2.0.Fmask.tif'}
T14TPQ,74,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TPQ.2022117T171901.v2.0/HLS.S30.T14TPQ.2022117T171901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TPQ.2022117T171901.v2.0/HLS.S30.T14TPQ.2022117T171901.v2.0.Fmask.tif'}
T14TPQ,32,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TPQ.2022172T171859.v2.0/HLS.S30.T14TPQ.2022172T171859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TPQ.2022172T171859.v2.0/HLS.S30.T14TPQ.2022172T171859.v2.0.Fmask.tif'}
T14TPQ,39,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TPQ.2022212T171859.v2.0/HLS.S30.T14TPQ.2022212T171859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TPQ.2022212T171859.v2.0/HLS.S30.T14TPQ.2022212T171859.v2.0.Fmask.tif'}
T14TPQ,72,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TPQ.2022232T171859.v2.0/HLS.S30.T14TPQ.2022232T171859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TPQ.2022232T171859.v2.0/HLS.S30.T14TPQ.2022232T171859.v2.0.Fmask.tif'}
T14TMT,71,98,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TMT.2022123T173911.v2.0/HLS.S30.T14TMT.2022123T173911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TMT.2022123T173911.v2.0/HLS.S30.T14TMT.2022123T173911.v2.0.Fmask.tif'}
T14TMT,64,98,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TMT.2022138T173859.v2.0/HLS.S30.T14TMT.2022138T173859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14TMT.2022138T173859.v2.0/HLS.S30.T14TMT.2022138T173859.v2.0.Fmask.tif'}
