tile_id,cloud_cover,spatial_cover,http_links,s3_links
T14UNU,51,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UNU.2022265T173029.v2.0/HLS.S30.T14UNU.2022265T173029.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14UNU.2022265T173029.v2.0/HLS.S30.T14UNU.2022265T173029.v2.0.Fmask.tif'}
T14SPG,56,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022084T170941.v2.0/HLS.S30.T14SPG.2022084T170941.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022084T170941.v2.0/HLS.S30.T14SPG.2022084T170941.v2.0.Fmask.tif'}
T14SPG,79,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022094T170851.v2.0/HLS.S30.T14SPG.2022094T170851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022094T170851.v2.0/HLS.S30.T14SPG.2022094T170851.v2.0.Fmask.tif'}
T14SPG,41,100,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022134T170851.v2.0/HLS.S30.T14SPG.2022134T170851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022134T170851.v2.0/HLS.S30.T14SPG.2022134T170851.v2.0.Fmask.tif'}
T14SPG,53,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022149T170849.v2.0/HLS.S30.T14SPG.2022149T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022149T170849.v2.0/HLS.S30.T14SPG.2022149T170849.v2.0.Fmask.tif'}
T14SPG,58,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022154T170901.v2.0/HLS.S30.T14SPG.2022154T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022154T170901.v2.0/HLS.S30.T14SPG.2022154T170901.v2.0.Fmask.tif'}
T14SPG,66,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022174T170901.v2.0/HLS.S30.T14SPG.2022174T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022174T170901.v2.0/HLS.S30.T14SPG.2022174T170901.v2.0.Fmask.tif'}
T14SPG,51,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022184T170901.v2.0/HLS.S30.T14SPG.2022184T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022184T170901.v2.0/HLS.S30.T14SPG.2022184T170901.v2.0.Fmask.tif'}
T14SPG,40,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022219T170849.v2.0/HLS.S30.T14SPG.2022219T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022219T170849.v2.0/HLS.S30.T14SPG.2022219T170849.v2.0.Fmask.tif'}
T14SPG,53,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022234T170901.v2.0/HLS.S30.T14SPG.2022234T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022234T170901.v2.0/HLS.S30.T14SPG.2022234T170901.v2.0.Fmask.tif'}
T14SPG,77,21,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022239T170849.v2.0/HLS.S30.T14SPG.2022239T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022239T170849.v2.0/HLS.S30.T14SPG.2022239T170849.v2.0.Fmask.tif'}
T14SPG,48,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022244T170901.v2.0/HLS.S30.T14SPG.2022244T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022244T170901.v2.0/HLS.S30.T14SPG.2022244T170901.v2.0.Fmask.tif'}
T14SPG,62,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14SPG.2022259T170849.v2.0/HLS.S30.T14SPG.2022259T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14SPG.2022259T170849.v2.0/HLS.S30.T14SPG.2022259T170849.v2.0.Fmask.tif'}
T16SCE,65,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022067T163029.v2.0/HLS.S30.T16SCE.2022067T163029.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022067T163029.v2.0/HLS.S30.T16SCE.2022067T163029.v2.0.Fmask.tif'}
T16SCE,53,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022070T164009.v2.0/HLS.S30.T16SCE.2022070T164009.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022070T164009.v2.0/HLS.S30.T16SCE.2022070T164009.v2.0.Fmask.tif'}
T16SCE,36,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022087T162829.v2.0/HLS.S30.T16SCE.2022087T162829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022087T162829.v2.0/HLS.S30.T16SCE.2022087T162829.v2.0.Fmask.tif'}
T16SCE,33,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022112T162841.v2.0/HLS.S30.T16SCE.2022112T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022112T162841.v2.0/HLS.S30.T16SCE.2022112T162841.v2.0.Fmask.tif'}
T16SCE,78,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022120T163829.v2.0/HLS.S30.T16SCE.2022120T163829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022120T163829.v2.0/HLS.S30.T16SCE.2022120T163829.v2.0.Fmask.tif'}
T16SCE,33,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022122T162841.v2.0/HLS.S30.T16SCE.2022122T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022122T162841.v2.0/HLS.S30.T16SCE.2022122T162841.v2.0.Fmask.tif'}
T16SCE,54,73,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022132T162841.v2.0/HLS.S30.T16SCE.2022132T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022132T162841.v2.0/HLS.S30.T16SCE.2022132T162841.v2.0.Fmask.tif'}
T16SCE,55,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022150T163839.v2.0/HLS.S30.T16SCE.2022150T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022150T163839.v2.0/HLS.S30.T16SCE.2022150T163839.v2.0.Fmask.tif'}
T16SCE,76,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022152T162841.v2.0/HLS.S30.T16SCE.2022152T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022152T162841.v2.0/HLS.S30.T16SCE.2022152T162841.v2.0.Fmask.tif'}
T16SCE,39,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022160T163839.v2.0/HLS.S30.T16SCE.2022160T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022160T163839.v2.0/HLS.S30.T16SCE.2022160T163839.v2.0.Fmask.tif'}
T16SCE,39,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022162T162911.v2.0/HLS.S30.T16SCE.2022162T162911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022162T162911.v2.0/HLS.S30.T16SCE.2022162T162911.v2.0.Fmask.tif'}
T16SCE,53,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022177T162839.v2.0/HLS.S30.T16SCE.2022177T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022177T162839.v2.0/HLS.S30.T16SCE.2022177T162839.v2.0.Fmask.tif'}
T16SCE,46,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022182T162851.v2.0/HLS.S30.T16SCE.2022182T162851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022182T162851.v2.0/HLS.S30.T16SCE.2022182T162851.v2.0.Fmask.tif'}
T16SCE,57,91,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022185T163851.v2.0/HLS.S30.T16SCE.2022185T163851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022185T163851.v2.0/HLS.S30.T16SCE.2022185T163851.v2.0.Fmask.tif'}
T16SCE,50,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022187T162839.v2.0/HLS.S30.T16SCE.2022187T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022187T162839.v2.0/HLS.S30.T16SCE.2022187T162839.v2.0.Fmask.tif'}
T16SCE,55,91,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022190T163839.v2.0/HLS.S30.T16SCE.2022190T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022190T163839.v2.0/HLS.S30.T16SCE.2022190T163839.v2.0.Fmask.tif'}
T16SCE,74,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022197T162839.v2.0/HLS.S30.T16SCE.2022197T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022197T162839.v2.0/HLS.S30.T16SCE.2022197T162839.v2.0.Fmask.tif'}
T16SCE,32,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022202T162851.v2.0/HLS.S30.T16SCE.2022202T162851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022202T162851.v2.0/HLS.S30.T16SCE.2022202T162851.v2.0.Fmask.tif'}
T16SCE,32,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022205T163851.v2.0/HLS.S30.T16SCE.2022205T163851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022205T163851.v2.0/HLS.S30.T16SCE.2022205T163851.v2.0.Fmask.tif'}
T16SCE,61,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022207T162839.v2.0/HLS.S30.T16SCE.2022207T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022207T162839.v2.0/HLS.S30.T16SCE.2022207T162839.v2.0.Fmask.tif'}
T16SCE,55,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022220T163839.v2.0/HLS.S30.T16SCE.2022220T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022220T163839.v2.0/HLS.S30.T16SCE.2022220T163839.v2.0.Fmask.tif'}
T16SCE,48,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022230T163839.v2.0/HLS.S30.T16SCE.2022230T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022230T163839.v2.0/HLS.S30.T16SCE.2022230T163839.v2.0.Fmask.tif'}
T16SCE,80,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022232T162851.v2.0/HLS.S30.T16SCE.2022232T162851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022232T162851.v2.0/HLS.S30.T16SCE.2022232T162851.v2.0.Fmask.tif'}
T16SCE,58,73,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022237T162839.v2.0/HLS.S30.T16SCE.2022237T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022237T162839.v2.0/HLS.S30.T16SCE.2022237T162839.v2.0.Fmask.tif'}
T16SCE,61,93,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022240T163839.v2.0/HLS.S30.T16SCE.2022240T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022240T163839.v2.0/HLS.S30.T16SCE.2022240T163839.v2.0.Fmask.tif'}
T16SCE,69,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022242T162851.v2.0/HLS.S30.T16SCE.2022242T162851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022242T162851.v2.0/HLS.S30.T16SCE.2022242T162851.v2.0.Fmask.tif'}
T16SCE,71,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022250T163839.v2.0/HLS.S30.T16SCE.2022250T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022250T163839.v2.0/HLS.S30.T16SCE.2022250T163839.v2.0.Fmask.tif'}
T16SCE,69,75,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022252T162841.v2.0/HLS.S30.T16SCE.2022252T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022252T162841.v2.0/HLS.S30.T16SCE.2022252T162841.v2.0.Fmask.tif'}
T16SCE,40,92,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022260T163839.v2.0/HLS.S30.T16SCE.2022260T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022260T163839.v2.0/HLS.S30.T16SCE.2022260T163839.v2.0.Fmask.tif'}
T16SCE,30,74,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCE.2022267T162929.v2.0/HLS.S30.T16SCE.2022267T162929.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCE.2022267T162929.v2.0/HLS.S30.T16SCE.2022267T162929.v2.0.Fmask.tif'}
T15TVL,34,37,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022076T165929.v2.0/HLS.S30.T15TVL.2022076T165929.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022076T165929.v2.0/HLS.S30.T15TVL.2022076T165929.v2.0.Fmask.tif'}
T15TVL,48,37,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022101T165851.v2.0/HLS.S30.T15TVL.2022101T165851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022101T165851.v2.0/HLS.S30.T15TVL.2022101T165851.v2.0.Fmask.tif'}
T15TVL,35,37,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022106T165839.v2.0/HLS.S30.T15TVL.2022106T165839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022106T165839.v2.0/HLS.S30.T15TVL.2022106T165839.v2.0.Fmask.tif'}
T15TVL,57,37,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022156T165849.v2.0/HLS.S30.T15TVL.2022156T165849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022156T165849.v2.0/HLS.S30.T15TVL.2022156T165849.v2.0.Fmask.tif'}
T15TVL,48,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022174T170901.v2.0/HLS.S30.T15TVL.2022174T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022174T170901.v2.0/HLS.S30.T15TVL.2022174T170901.v2.0.Fmask.tif'}
T15TVL,57,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022189T170859.v2.0/HLS.S30.T15TVL.2022189T170859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022189T170859.v2.0/HLS.S30.T15TVL.2022189T170859.v2.0.Fmask.tif'}
T15TVL,44,38,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022196T165849.v2.0/HLS.S30.T15TVL.2022196T165849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022196T165849.v2.0/HLS.S30.T15TVL.2022196T165849.v2.0.Fmask.tif'}
T15TVL,44,38,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022201T165901.v2.0/HLS.S30.T15TVL.2022201T165901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022201T165901.v2.0/HLS.S30.T15TVL.2022201T165901.v2.0.Fmask.tif'}
T15TVL,44,38,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022206T165849.v2.0/HLS.S30.T15TVL.2022206T165849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022206T165849.v2.0/HLS.S30.T15TVL.2022206T165849.v2.0.Fmask.tif'}
T15TVL,68,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022209T170859.v2.0/HLS.S30.T15TVL.2022209T170859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022209T170859.v2.0/HLS.S30.T15TVL.2022209T170859.v2.0.Fmask.tif'}
T15TVL,67,37,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022226T165849.v2.0/HLS.S30.T15TVL.2022226T165849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022226T165849.v2.0/HLS.S30.T15TVL.2022226T165849.v2.0.Fmask.tif'}
T15TVL,65,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022229T170849.v2.0/HLS.S30.T15TVL.2022229T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022229T170849.v2.0/HLS.S30.T15TVL.2022229T170849.v2.0.Fmask.tif'}
T15TVL,77,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022234T170901.v2.0/HLS.S30.T15TVL.2022234T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022234T170901.v2.0/HLS.S30.T15TVL.2022234T170901.v2.0.Fmask.tif'}
T15TVL,73,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TVL.2022264T171021.v2.0/HLS.S30.T15TVL.2022264T171021.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TVL.2022264T171021.v2.0/HLS.S30.T15TVL.2022264T171021.v2.0.Fmask.tif'}
T17SNT,76,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022103T155821.v2.0/HLS.S30.T17SNT.2022103T155821.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022103T155821.v2.0/HLS.S30.T17SNT.2022103T155821.v2.0.Fmask.tif'}
T17SNT,34,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022113T155831.v2.0/HLS.S30.T17SNT.2022113T155831.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022113T155831.v2.0/HLS.S30.T17SNT.2022113T155831.v2.0.Fmask.tif'}
T17SNT,74,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022158T155819.v2.0/HLS.S30.T17SNT.2022158T155819.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022158T155819.v2.0/HLS.S30.T17SNT.2022158T155819.v2.0.Fmask.tif'}
T17SNT,52,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022163T155911.v2.0/HLS.S30.T17SNT.2022163T155911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022163T155911.v2.0/HLS.S30.T17SNT.2022163T155911.v2.0.Fmask.tif'}
T17SNT,79,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022183T155831.v2.0/HLS.S30.T17SNT.2022183T155831.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022183T155831.v2.0/HLS.S30.T17SNT.2022183T155831.v2.0.Fmask.tif'}
T17SNT,43,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022198T155829.v2.0/HLS.S30.T17SNT.2022198T155829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022198T155829.v2.0/HLS.S30.T17SNT.2022198T155829.v2.0.Fmask.tif'}
T17SNT,78,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022208T155829.v2.0/HLS.S30.T17SNT.2022208T155829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022208T155829.v2.0/HLS.S30.T17SNT.2022208T155829.v2.0.Fmask.tif'}
T17SNT,53,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022218T155829.v2.0/HLS.S30.T17SNT.2022218T155829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022218T155829.v2.0/HLS.S30.T17SNT.2022218T155829.v2.0.Fmask.tif'}
T17SNT,37,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SNT.2022258T155819.v2.0/HLS.S30.T17SNT.2022258T155819.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SNT.2022258T155819.v2.0/HLS.S30.T17SNT.2022258T155819.v2.0.Fmask.tif'}
T13SGU,57,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13SGU.2022070T173131.v2.0/HLS.S30.T13SGU.2022070T173131.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13SGU.2022070T173131.v2.0/HLS.S30.T13SGU.2022070T173131.v2.0.Fmask.tif'}
T13SGU,33,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T13SGU.2022095T172859.v2.0/HLS.S30.T13SGU.2022095T172859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T13SGU.2022095T172859.v2.0/HLS.S30.T13SGU.2022095T172859.v2.0.Fmask.tif'}
